SEQN,cycle,RIDAGEYR,sub_cluster_id
21149,2003-2004,63.0,1
21154,2003-2004,27.0,-1
21156,2003-2004,67.0,1
21167,2003-2004,60.0,1
21169,2003-2004,65.0,-1
21173,2003-2004,69.0,1
21177,2003-2004,43.0,-1
21178,2003-2004,45.0,1
21209,2003-2004,54.0,-1
21275,2003-2004,65.0,1
21277,2003-2004,55.0,1
21287,2003-2004,37.0,1
21298,2003-2004,65.0,1
21304,2003-2004,64.0,1
21306,2003-2004,64.0,1
21309,2003-2004,64.0,-1
21311,2003-2004,50.0,1
21313,2003-2004,22.0,-1
21317,2003-2004,61.0,1
21319,2003-2004,41.0,-1
21323,2003-2004,28.0,1
21332,2003-2004,41.0,1
21345,2003-2004,63.0,1
21352,2003-2004,44.0,-1
21356,2003-2004,36.0,1
21371,2003-2004,68.0,1
21380,2003-2004,21.0,1
21382,2003-2004,51.0,1
21386,2003-2004,61.0,-1
21396,2003-2004,61.0,1
21419,2003-2004,58.0,1
21420,2003-2004,39.0,1
21465,2003-2004,41.0,1
21476,2003-2004,47.0,1
21510,2003-2004,59.0,-1
21512,2003-2004,51.0,1
21517,2003-2004,42.0,1
21533,2003-2004,40.0,1
21551,2003-2004,38.0,-1
21559,2003-2004,33.0,1
21562,2003-2004,66.0,-1
21576,2003-2004,48.0,1
21589,2003-2004,56.0,1
21592,2003-2004,53.0,-1
21593,2003-2004,42.0,-1
21618,2003-2004,43.0,-1
21621,2003-2004,48.0,1
21630,2003-2004,63.0,-1
21643,2003-2004,62.0,1
21646,2003-2004,29.0,-1
21652,2003-2004,42.0,1
21661,2003-2004,40.0,-1
21668,2003-2004,31.0,1
21681,2003-2004,54.0,1
21704,2003-2004,39.0,-1
21719,2003-2004,35.0,1
21724,2003-2004,44.0,1
21735,2003-2004,67.0,-1
21741,2003-2004,34.0,1
21746,2003-2004,48.0,1
21762,2003-2004,67.0,-1
21817,2003-2004,55.0,1
21831,2003-2004,63.0,1
21842,2003-2004,35.0,1
21871,2003-2004,44.0,1
21896,2003-2004,69.0,1
21901,2003-2004,64.0,1
21910,2003-2004,57.0,1
21915,2003-2004,65.0,1
21922,2003-2004,66.0,-1
21926,2003-2004,36.0,-1
21928,2003-2004,40.0,-1
21929,2003-2004,41.0,1
21974,2003-2004,62.0,1
21987,2003-2004,66.0,1
22004,2003-2004,61.0,-1
22023,2003-2004,51.0,1
22090,2003-2004,52.0,1
22093,2003-2004,51.0,-1
22096,2003-2004,65.0,-1
22108,2003-2004,29.0,-1
22129,2003-2004,30.0,1
22139,2003-2004,63.0,1
22146,2003-2004,60.0,1
22164,2003-2004,23.0,-1
22165,2003-2004,50.0,1
22194,2003-2004,46.0,1
22195,2003-2004,50.0,-1
22261,2003-2004,42.0,-1
22264,2003-2004,47.0,1
22267,2003-2004,60.0,1
22283,2003-2004,64.0,1
22285,2003-2004,46.0,-1
22287,2003-2004,56.0,1
22302,2003-2004,40.0,1
22308,2003-2004,41.0,1
22315,2003-2004,44.0,-1
22317,2003-2004,57.0,-1
22323,2003-2004,63.0,-1
22343,2003-2004,65.0,1
22378,2003-2004,30.0,1
22384,2003-2004,51.0,-1
22387,2003-2004,54.0,1
22407,2003-2004,68.0,-1
22458,2003-2004,64.0,-1
22472,2003-2004,60.0,-1
22492,2003-2004,51.0,-1
22514,2003-2004,65.0,1
22516,2003-2004,40.0,-1
22519,2003-2004,34.0,1
22525,2003-2004,54.0,1
22528,2003-2004,60.0,1
22529,2003-2004,69.0,1
22533,2003-2004,27.0,1
22575,2003-2004,43.0,-1
22577,2003-2004,45.0,1
22579,2003-2004,61.0,-1
22602,2003-2004,64.0,-1
22611,2003-2004,49.0,-1
22619,2003-2004,43.0,-1
22630,2003-2004,42.0,1
22637,2003-2004,65.0,1
22639,2003-2004,31.0,1
22643,2003-2004,51.0,1
22659,2003-2004,48.0,-1
22675,2003-2004,33.0,1
22676,2003-2004,59.0,1
22679,2003-2004,69.0,1
22707,2003-2004,62.0,1
22709,2003-2004,38.0,1
22719,2003-2004,69.0,1
22726,2003-2004,63.0,1
22734,2003-2004,63.0,1
22763,2003-2004,43.0,1
22772,2003-2004,64.0,-1
22773,2003-2004,54.0,1
22790,2003-2004,46.0,1
22796,2003-2004,52.0,1
22798,2003-2004,47.0,1
22800,2003-2004,53.0,-1
22803,2003-2004,62.0,1
22826,2003-2004,64.0,1
22843,2003-2004,52.0,1
22846,2003-2004,47.0,1
22854,2003-2004,64.0,1
22868,2003-2004,61.0,1
22886,2003-2004,23.0,-1
22888,2003-2004,48.0,1
22890,2003-2004,31.0,1
22891,2003-2004,65.0,1
22900,2003-2004,34.0,1
22950,2003-2004,42.0,1
22976,2003-2004,30.0,1
22980,2003-2004,63.0,-1
22994,2003-2004,68.0,1
22999,2003-2004,33.0,1
23000,2003-2004,37.0,1
23007,2003-2004,32.0,-1
23038,2003-2004,42.0,-1
23042,2003-2004,36.0,1
23064,2003-2004,61.0,1
23068,2003-2004,41.0,1
23108,2003-2004,51.0,1
23120,2003-2004,47.0,1
23132,2003-2004,26.0,-1
23144,2003-2004,56.0,-1
23149,2003-2004,60.0,-1
23152,2003-2004,36.0,1
23161,2003-2004,51.0,1
23164,2003-2004,41.0,1
23172,2003-2004,40.0,1
23182,2003-2004,31.0,1
23205,2003-2004,22.0,1
23227,2003-2004,68.0,-1
23233,2003-2004,62.0,1
23236,2003-2004,49.0,-1
23266,2003-2004,53.0,1
23298,2003-2004,50.0,1
23312,2003-2004,66.0,1
23314,2003-2004,49.0,-1
23338,2003-2004,42.0,1
23367,2003-2004,69.0,1
23368,2003-2004,57.0,1
23408,2003-2004,36.0,1
23424,2003-2004,27.0,1
23426,2003-2004,62.0,-1
23427,2003-2004,66.0,-1
23439,2003-2004,69.0,1
23446,2003-2004,63.0,1
23447,2003-2004,60.0,1
23454,2003-2004,45.0,1
23463,2003-2004,24.0,1
23467,2003-2004,48.0,1
23481,2003-2004,49.0,1
23499,2003-2004,66.0,1
23500,2003-2004,66.0,-1
23502,2003-2004,42.0,-1
23509,2003-2004,21.0,1
23519,2003-2004,67.0,1
23521,2003-2004,59.0,1
23529,2003-2004,62.0,-1
23561,2003-2004,49.0,-1
23563,2003-2004,40.0,1
23568,2003-2004,24.0,-1
23573,2003-2004,39.0,1
23580,2003-2004,43.0,1
23583,2003-2004,34.0,1
23591,2003-2004,45.0,1
23594,2003-2004,51.0,-1
23608,2003-2004,66.0,-1
23628,2003-2004,39.0,-1
23643,2003-2004,31.0,1
23644,2003-2004,60.0,1
23666,2003-2004,54.0,1
23690,2003-2004,38.0,1
23696,2003-2004,39.0,1
23709,2003-2004,26.0,1
23710,2003-2004,60.0,-1
23715,2003-2004,69.0,-1
23721,2003-2004,52.0,1
23722,2003-2004,63.0,1
23731,2003-2004,53.0,-1
23733,2003-2004,65.0,-1
23735,2003-2004,30.0,1
23742,2003-2004,31.0,-1
23746,2003-2004,52.0,-1
23754,2003-2004,58.0,1
23761,2003-2004,40.0,1
23764,2003-2004,62.0,-1
23768,2003-2004,33.0,1
23770,2003-2004,23.0,-1
23789,2003-2004,53.0,1
23795,2003-2004,69.0,1
23802,2003-2004,50.0,1
23816,2003-2004,62.0,-1
23849,2003-2004,41.0,-1
23859,2003-2004,47.0,1
23869,2003-2004,44.0,1
23870,2003-2004,32.0,1
23878,2003-2004,60.0,1
23879,2003-2004,66.0,1
23889,2003-2004,52.0,1
23910,2003-2004,37.0,1
23929,2003-2004,58.0,1
23932,2003-2004,69.0,-1
23958,2003-2004,61.0,-1
23964,2003-2004,45.0,1
23977,2003-2004,43.0,-1
23993,2003-2004,27.0,1
24005,2003-2004,59.0,-1
24017,2003-2004,53.0,1
24018,2003-2004,66.0,1
24029,2003-2004,32.0,1
24042,2003-2004,51.0,1
24047,2003-2004,54.0,-1
24054,2003-2004,39.0,1
24090,2003-2004,57.0,-1
24107,2003-2004,50.0,1
24140,2003-2004,61.0,1
24162,2003-2004,40.0,1
24169,2003-2004,67.0,-1
24180,2003-2004,60.0,1
24184,2003-2004,63.0,1
24198,2003-2004,21.0,1
24204,2003-2004,39.0,1
24207,2003-2004,60.0,-1
24227,2003-2004,31.0,-1
24265,2003-2004,39.0,1
24282,2003-2004,36.0,-1
24295,2003-2004,60.0,-1
24312,2003-2004,45.0,1
24313,2003-2004,66.0,1
24320,2003-2004,30.0,-1
24322,2003-2004,28.0,-1
24326,2003-2004,43.0,-1
24340,2003-2004,54.0,1
24350,2003-2004,39.0,1
24353,2003-2004,64.0,1
24378,2003-2004,31.0,-1
24397,2003-2004,26.0,1
24404,2003-2004,51.0,1
24409,2003-2004,60.0,1
24412,2003-2004,66.0,-1
24416,2003-2004,41.0,1
24434,2003-2004,28.0,1
24444,2003-2004,35.0,1
24448,2003-2004,60.0,-1
24460,2003-2004,46.0,1
24463,2003-2004,59.0,1
24478,2003-2004,60.0,-1
24486,2003-2004,52.0,1
24494,2003-2004,46.0,-1
24509,2003-2004,56.0,1
24513,2003-2004,54.0,-1
24517,2003-2004,45.0,-1
24521,2003-2004,30.0,-1
24540,2003-2004,60.0,1
24545,2003-2004,56.0,1
24573,2003-2004,56.0,1
24574,2003-2004,52.0,1
24609,2003-2004,46.0,-1
24643,2003-2004,65.0,1
24647,2003-2004,61.0,1
24653,2003-2004,54.0,1
24658,2003-2004,67.0,1
24701,2003-2004,33.0,1
24703,2003-2004,60.0,1
24746,2003-2004,47.0,1
24756,2003-2004,38.0,-1
24773,2003-2004,61.0,1
24835,2003-2004,43.0,1
24841,2003-2004,36.0,1
24848,2003-2004,69.0,1
24850,2003-2004,48.0,-1
24863,2003-2004,33.0,1
24868,2003-2004,26.0,1
24872,2003-2004,58.0,1
24880,2003-2004,60.0,1
24899,2003-2004,60.0,1
24903,2003-2004,40.0,1
24906,2003-2004,51.0,1
24968,2003-2004,56.0,-1
24970,2003-2004,60.0,1
24986,2003-2004,35.0,-1
24991,2003-2004,54.0,1
25000,2003-2004,25.0,-1
25001,2003-2004,45.0,1
25018,2003-2004,22.0,-1
25029,2003-2004,40.0,1
25032,2003-2004,60.0,1
25052,2003-2004,58.0,1
25099,2003-2004,64.0,-1
25107,2003-2004,48.0,1
25119,2003-2004,40.0,-1
25143,2003-2004,65.0,-1
25154,2003-2004,64.0,1
25158,2003-2004,61.0,1
25216,2003-2004,62.0,1
25222,2003-2004,69.0,-1
25223,2003-2004,65.0,-1
25229,2003-2004,33.0,1
25232,2003-2004,23.0,-1
25248,2003-2004,38.0,1
25254,2003-2004,42.0,1
25258,2003-2004,69.0,-1
25275,2003-2004,53.0,-1
25299,2003-2004,64.0,1
25316,2003-2004,65.0,1
25335,2003-2004,29.0,-1
25371,2003-2004,59.0,1
25374,2003-2004,41.0,-1
25375,2003-2004,37.0,-1
25383,2003-2004,26.0,1
25397,2003-2004,68.0,-1
25399,2003-2004,60.0,-1
25425,2003-2004,44.0,1
25438,2003-2004,31.0,-1
25440,2003-2004,64.0,1
25448,2003-2004,66.0,-1
25456,2003-2004,54.0,1
25467,2003-2004,53.0,-1
25478,2003-2004,46.0,1
25480,2003-2004,21.0,1
25484,2003-2004,52.0,-1
25485,2003-2004,59.0,1
25501,2003-2004,61.0,0
25503,2003-2004,69.0,1
25504,2003-2004,53.0,-1
25509,2003-2004,33.0,1
25513,2003-2004,61.0,1
25521,2003-2004,34.0,1
25526,2003-2004,64.0,1
25528,2003-2004,50.0,1
25530,2003-2004,33.0,1
25533,2003-2004,64.0,1
25536,2003-2004,33.0,1
25537,2003-2004,66.0,1
25541,2003-2004,46.0,1
25543,2003-2004,57.0,1
25545,2003-2004,64.0,1
25561,2003-2004,68.0,-1
25575,2003-2004,57.0,1
25579,2003-2004,53.0,1
25601,2003-2004,58.0,-1
25629,2003-2004,57.0,1
25631,2003-2004,41.0,-1
25637,2003-2004,30.0,1
25638,2003-2004,53.0,-1
25653,2003-2004,68.0,1
25662,2003-2004,54.0,-1
25667,2003-2004,58.0,1
25677,2003-2004,62.0,1
25685,2003-2004,38.0,1
25687,2003-2004,66.0,-1
25697,2003-2004,61.0,-1
25704,2003-2004,33.0,1
25723,2003-2004,61.0,-1
25724,2003-2004,23.0,1
25728,2003-2004,46.0,1
25743,2003-2004,64.0,1
25752,2003-2004,38.0,1
25762,2003-2004,63.0,1
25767,2003-2004,67.0,-1
25778,2003-2004,36.0,1
25786,2003-2004,34.0,-1
25790,2003-2004,28.0,1
25793,2003-2004,47.0,1
25812,2003-2004,45.0,1
25839,2003-2004,22.0,1
25844,2003-2004,47.0,-1
25854,2003-2004,57.0,1
25865,2003-2004,46.0,1
25878,2003-2004,52.0,-1
25879,2003-2004,62.0,1
25880,2003-2004,60.0,1
25884,2003-2004,62.0,1
25888,2003-2004,55.0,-1
25910,2003-2004,63.0,-1
25926,2003-2004,59.0,1
25951,2003-2004,41.0,-1
25953,2003-2004,50.0,1
25959,2003-2004,59.0,1
25964,2003-2004,62.0,-1
25972,2003-2004,58.0,1
26002,2003-2004,67.0,1
26072,2003-2004,61.0,1
26086,2003-2004,32.0,1
26089,2003-2004,48.0,-1
26093,2003-2004,63.0,1
26129,2003-2004,60.0,1
26135,2003-2004,45.0,-1
26137,2003-2004,52.0,1
26144,2003-2004,41.0,-1
26156,2003-2004,62.0,-1
26170,2003-2004,39.0,1
26202,2003-2004,45.0,-1
26220,2003-2004,53.0,-1
26228,2003-2004,51.0,1
26230,2003-2004,36.0,1
26254,2003-2004,44.0,1
26267,2003-2004,63.0,1
26271,2003-2004,60.0,1
26292,2003-2004,43.0,-1
26295,2003-2004,42.0,1
26304,2003-2004,59.0,1
26312,2003-2004,62.0,-1
26328,2003-2004,51.0,1
26347,2003-2004,39.0,-1
26356,2003-2004,58.0,1
26365,2003-2004,61.0,-1
26366,2003-2004,21.0,-1
26370,2003-2004,40.0,-1
26383,2003-2004,36.0,-1
26385,2003-2004,52.0,1
26400,2003-2004,44.0,1
26404,2003-2004,56.0,-1
26406,2003-2004,61.0,1
26422,2003-2004,60.0,-1
26426,2003-2004,23.0,1
26436,2003-2004,60.0,1
26446,2003-2004,66.0,1
26461,2003-2004,23.0,1
26488,2003-2004,69.0,1
26546,2003-2004,37.0,1
26547,2003-2004,43.0,1
26553,2003-2004,52.0,1
26584,2003-2004,50.0,-1
26588,2003-2004,32.0,-1
26603,2003-2004,66.0,-1
26613,2003-2004,35.0,1
26625,2003-2004,23.0,1
26638,2003-2004,65.0,1
26640,2003-2004,30.0,1
26643,2003-2004,22.0,1
26645,2003-2004,30.0,1
26654,2003-2004,53.0,1
26671,2003-2004,53.0,-1
26681,2003-2004,21.0,1
26689,2003-2004,38.0,-1
26702,2003-2004,51.0,-1
26719,2003-2004,67.0,1
26720,2003-2004,35.0,1
26726,2003-2004,68.0,1
26736,2003-2004,39.0,-1
26739,2003-2004,43.0,1
26741,2003-2004,48.0,1
26745,2003-2004,68.0,-1
26755,2003-2004,61.0,-1
26777,2003-2004,60.0,1
26801,2003-2004,46.0,1
26817,2003-2004,54.0,1
26818,2003-2004,67.0,1
26832,2003-2004,68.0,-1
26835,2003-2004,45.0,1
26855,2003-2004,60.0,-1
26880,2003-2004,42.0,1
26884,2003-2004,65.0,1
26887,2003-2004,59.0,0
26906,2003-2004,48.0,1
26912,2003-2004,63.0,1
26920,2003-2004,47.0,1
26936,2003-2004,34.0,1
26953,2003-2004,68.0,-1
26955,2003-2004,41.0,1
26962,2003-2004,24.0,1
27011,2003-2004,59.0,-1
27032,2003-2004,63.0,1
27048,2003-2004,33.0,1
27057,2003-2004,46.0,-1
27060,2003-2004,57.0,-1
27078,2003-2004,33.0,-1
27084,2003-2004,49.0,1
27103,2003-2004,49.0,1
27160,2003-2004,31.0,-1
27163,2003-2004,65.0,1
27177,2003-2004,54.0,-1
27181,2003-2004,50.0,-1
27184,2003-2004,60.0,1
27194,2003-2004,61.0,-1
27217,2003-2004,51.0,1
27234,2003-2004,69.0,1
27265,2003-2004,60.0,1
27269,2003-2004,40.0,1
27275,2003-2004,52.0,-1
27293,2003-2004,50.0,1
27312,2003-2004,65.0,-1
27318,2003-2004,43.0,1
27348,2003-2004,46.0,-1
27354,2003-2004,48.0,1
27356,2003-2004,61.0,1
27359,2003-2004,58.0,1
27370,2003-2004,55.0,1
27380,2003-2004,20.0,1
27382,2003-2004,28.0,1
27387,2003-2004,30.0,-1
27391,2003-2004,55.0,-1
27393,2003-2004,44.0,-1
27415,2003-2004,52.0,1
27457,2003-2004,68.0,1
27464,2003-2004,27.0,1
27480,2003-2004,63.0,1
27482,2003-2004,69.0,1
27486,2003-2004,65.0,1
27489,2003-2004,32.0,-1
27501,2003-2004,28.0,-1
27520,2003-2004,63.0,1
27526,2003-2004,64.0,1
27528,2003-2004,59.0,1
27537,2003-2004,69.0,1
27538,2003-2004,47.0,1
27543,2003-2004,25.0,1
27550,2003-2004,26.0,1
27555,2003-2004,20.0,1
27559,2003-2004,67.0,1
27577,2003-2004,29.0,1
27597,2003-2004,69.0,1
27600,2003-2004,54.0,-1
27620,2003-2004,59.0,-1
27628,2003-2004,56.0,1
27635,2003-2004,56.0,1
27662,2003-2004,47.0,1
27675,2003-2004,55.0,1
27678,2003-2004,60.0,-1
27680,2003-2004,66.0,1
27688,2003-2004,64.0,1
27710,2003-2004,42.0,1
27712,2003-2004,39.0,-1
27726,2003-2004,42.0,1
27737,2003-2004,38.0,1
27747,2003-2004,39.0,1
27753,2003-2004,51.0,1
27767,2003-2004,65.0,-1
27792,2003-2004,57.0,-1
27836,2003-2004,66.0,1
27841,2003-2004,25.0,1
27842,2003-2004,68.0,1
27862,2003-2004,63.0,1
27872,2003-2004,53.0,-1
27873,2003-2004,60.0,1
27875,2003-2004,66.0,1
27876,2003-2004,54.0,1
27878,2003-2004,60.0,1
27893,2003-2004,35.0,1
27895,2003-2004,49.0,1
27907,2003-2004,34.0,1
27911,2003-2004,31.0,-1
27950,2003-2004,47.0,1
27974,2003-2004,31.0,1
27980,2003-2004,57.0,-1
27995,2003-2004,65.0,1
28000,2003-2004,46.0,1
28010,2003-2004,67.0,-1
28011,2003-2004,63.0,1
28037,2003-2004,48.0,1
28038,2003-2004,43.0,1
28059,2003-2004,44.0,1
28060,2003-2004,49.0,1
28073,2003-2004,29.0,1
28091,2003-2004,27.0,-1
28094,2003-2004,35.0,1
28100,2003-2004,39.0,-1
28138,2003-2004,52.0,-1
28159,2003-2004,38.0,1
28169,2003-2004,62.0,1
28179,2003-2004,32.0,1
28228,2003-2004,60.0,1
28246,2003-2004,40.0,1
28250,2003-2004,52.0,1
28269,2003-2004,56.0,-1
28291,2003-2004,64.0,-1
28297,2003-2004,56.0,1
28320,2003-2004,27.0,1
28321,2003-2004,49.0,1
28324,2003-2004,43.0,-1
28325,2003-2004,26.0,1
28349,2003-2004,53.0,-1
28376,2003-2004,33.0,1
28385,2003-2004,67.0,-1
28387,2003-2004,60.0,1
28390,2003-2004,50.0,1
28404,2003-2004,29.0,1
28405,2003-2004,41.0,1
28423,2003-2004,45.0,1
28445,2003-2004,35.0,1
28459,2003-2004,57.0,1
28467,2003-2004,50.0,1
28469,2003-2004,49.0,-1
28471,2003-2004,62.0,1
28495,2003-2004,47.0,-1
28511,2003-2004,40.0,1
28556,2003-2004,43.0,1
28566,2003-2004,65.0,1
28575,2003-2004,65.0,1
28583,2003-2004,28.0,1
28585,2003-2004,65.0,1
28618,2003-2004,53.0,-1
28631,2003-2004,54.0,1
28632,2003-2004,28.0,1
28636,2003-2004,67.0,1
28648,2003-2004,33.0,1
28654,2003-2004,58.0,1
28662,2003-2004,61.0,1
28664,2003-2004,68.0,-1
28669,2003-2004,68.0,-1
28671,2003-2004,61.0,-1
28701,2003-2004,50.0,1
28715,2003-2004,51.0,1
28723,2003-2004,52.0,1
28730,2003-2004,41.0,1
28731,2003-2004,25.0,-1
28763,2003-2004,49.0,1
28793,2003-2004,69.0,-1
28802,2003-2004,66.0,-1
28805,2003-2004,49.0,1
28808,2003-2004,24.0,-1
28816,2003-2004,68.0,-1
28830,2003-2004,45.0,-1
28837,2003-2004,40.0,1
28840,2003-2004,20.0,1
28853,2003-2004,35.0,1
28854,2003-2004,41.0,1
28855,2003-2004,31.0,1
28863,2003-2004,37.0,-1
28867,2003-2004,34.0,1
28877,2003-2004,65.0,-1
28896,2003-2004,46.0,-1
28898,2003-2004,41.0,1
28899,2003-2004,32.0,1
28903,2003-2004,62.0,1
28905,2003-2004,47.0,1
28906,2003-2004,44.0,-1
28908,2003-2004,50.0,1
28916,2003-2004,65.0,-1
28931,2003-2004,59.0,-1
28948,2003-2004,58.0,-1
28951,2003-2004,65.0,-1
28952,2003-2004,68.0,1
28978,2003-2004,63.0,-1
28987,2003-2004,42.0,1
28995,2003-2004,56.0,1
28998,2003-2004,59.0,1
29006,2003-2004,27.0,1
29021,2003-2004,46.0,1
29026,2003-2004,36.0,1
29028,2003-2004,55.0,-1
29051,2003-2004,65.0,1
29052,2003-2004,65.0,1
29054,2003-2004,44.0,1
29061,2003-2004,25.0,-1
29068,2003-2004,39.0,1
29082,2003-2004,43.0,-1
29083,2003-2004,63.0,1
29085,2003-2004,27.0,1
29092,2003-2004,62.0,-1
29097,2003-2004,48.0,1
29100,2003-2004,37.0,1
29104,2003-2004,69.0,-1
29107,2003-2004,46.0,1
29125,2003-2004,46.0,1
29146,2003-2004,32.0,1
29150,2003-2004,62.0,1
29155,2003-2004,40.0,1
29163,2003-2004,46.0,1
29175,2003-2004,52.0,1
29185,2003-2004,63.0,-1
29189,2003-2004,45.0,1
29191,2003-2004,61.0,-1
29196,2003-2004,37.0,1
29200,2003-2004,65.0,1
29232,2003-2004,60.0,1
29243,2003-2004,69.0,-1
29244,2003-2004,66.0,1
29251,2003-2004,38.0,1
29260,2003-2004,38.0,1
29276,2003-2004,64.0,1
29281,2003-2004,56.0,-1
29286,2003-2004,62.0,1
29299,2003-2004,57.0,1
29307,2003-2004,67.0,1
29317,2003-2004,29.0,-1
29318,2003-2004,55.0,-1
29338,2003-2004,53.0,1
29341,2003-2004,55.0,1
29364,2003-2004,20.0,-1
29378,2003-2004,53.0,1
29379,2003-2004,69.0,1
29392,2003-2004,23.0,1
29418,2003-2004,21.0,1
29420,2003-2004,50.0,1
29424,2003-2004,29.0,1
29428,2003-2004,55.0,1
29468,2003-2004,33.0,1
29471,2003-2004,30.0,-1
29475,2003-2004,66.0,-1
29478,2003-2004,27.0,-1
29480,2003-2004,56.0,1
29482,2003-2004,41.0,1
29496,2003-2004,48.0,1
29504,2003-2004,54.0,-1
29507,2003-2004,65.0,-1
29517,2003-2004,39.0,-1
29533,2003-2004,56.0,-1
29537,2003-2004,54.0,-1
29538,2003-2004,31.0,1
29540,2003-2004,51.0,1
29543,2003-2004,53.0,1
29552,2003-2004,62.0,1
29556,2003-2004,51.0,1
29567,2003-2004,67.0,1
29570,2003-2004,50.0,1
29590,2003-2004,47.0,1
29592,2003-2004,48.0,1
29593,2003-2004,59.0,-1
29597,2003-2004,30.0,1
29624,2003-2004,51.0,1
29633,2003-2004,38.0,1
29634,2003-2004,27.0,-1
29641,2003-2004,37.0,-1
29669,2003-2004,63.0,-1
29677,2003-2004,54.0,1
29698,2003-2004,54.0,-1
29703,2003-2004,54.0,1
29723,2003-2004,45.0,-1
29747,2003-2004,54.0,-1
29751,2003-2004,31.0,1
29758,2003-2004,52.0,1
29771,2003-2004,43.0,1
29802,2003-2004,28.0,-1
29817,2003-2004,52.0,1
29823,2003-2004,50.0,1
29832,2003-2004,31.0,1
29841,2003-2004,48.0,-1
29853,2003-2004,42.0,1
29864,2003-2004,50.0,1
29878,2003-2004,69.0,-1
29886,2003-2004,46.0,-1
29910,2003-2004,58.0,-1
29926,2003-2004,50.0,-1
29933,2003-2004,33.0,-1
29939,2003-2004,30.0,1
29943,2003-2004,60.0,-1
29945,2003-2004,64.0,1
29951,2003-2004,52.0,1
29953,2003-2004,32.0,1
29959,2003-2004,61.0,-1
29961,2003-2004,59.0,1
29966,2003-2004,43.0,1
29981,2003-2004,69.0,-1
29989,2003-2004,63.0,1
29992,2003-2004,60.0,1
29993,2003-2004,44.0,1
29995,2003-2004,59.0,1
30003,2003-2004,50.0,1
30029,2003-2004,24.0,1
30031,2003-2004,63.0,-1
30072,2003-2004,60.0,-1
30079,2003-2004,65.0,-1
30108,2003-2004,66.0,-1
30113,2003-2004,45.0,1
30114,2003-2004,31.0,-1
30115,2003-2004,60.0,1
30120,2003-2004,41.0,1
30145,2003-2004,40.0,1
30161,2003-2004,42.0,1
30190,2003-2004,53.0,-1
30194,2003-2004,66.0,-1
30216,2003-2004,57.0,1
30217,2003-2004,36.0,1
30233,2003-2004,49.0,1
30249,2003-2004,68.0,-1
30258,2003-2004,41.0,-1
30261,2003-2004,34.0,1
30328,2003-2004,50.0,1
30339,2003-2004,56.0,-1
30343,2003-2004,21.0,1
30351,2003-2004,61.0,1
30382,2003-2004,48.0,1
30395,2003-2004,50.0,-1
30396,2003-2004,61.0,-1
30412,2003-2004,39.0,1
30415,2003-2004,46.0,1
30455,2003-2004,63.0,-1
30473,2003-2004,27.0,1
30477,2003-2004,44.0,1
30524,2003-2004,68.0,-1
30534,2003-2004,37.0,1
30552,2003-2004,20.0,-1
30562,2003-2004,49.0,1
30571,2003-2004,52.0,1
30580,2003-2004,21.0,1
30616,2003-2004,60.0,1
30624,2003-2004,41.0,1
30625,2003-2004,65.0,1
30660,2003-2004,51.0,1
30669,2003-2004,25.0,1
30670,2003-2004,57.0,1
30682,2003-2004,64.0,1
30685,2003-2004,44.0,-1
30691,2003-2004,60.0,-1
30693,2003-2004,26.0,-1
30707,2003-2004,49.0,1
30711,2003-2004,59.0,-1
30723,2003-2004,68.0,1
30727,2003-2004,57.0,1
30733,2003-2004,22.0,1
30738,2003-2004,46.0,1
30772,2003-2004,46.0,1
30786,2003-2004,65.0,1
30798,2003-2004,39.0,1
30802,2003-2004,34.0,1
30815,2003-2004,48.0,1
30836,2003-2004,63.0,1
30844,2003-2004,65.0,-1
30913,2003-2004,50.0,1
30926,2003-2004,49.0,1
30928,2003-2004,28.0,1
30929,2003-2004,57.0,-1
30930,2003-2004,61.0,-1
30943,2003-2004,46.0,1
30945,2003-2004,68.0,-1
30961,2003-2004,37.0,1
30969,2003-2004,65.0,1
31013,2003-2004,64.0,1
31054,2003-2004,62.0,-1
31073,2003-2004,39.0,1
31079,2003-2004,64.0,-1
31081,2003-2004,54.0,-1
31082,2003-2004,41.0,-1
31083,2003-2004,53.0,1
31092,2003-2004,36.0,1
31105,2003-2004,40.0,1
31116,2003-2004,54.0,-1
62161,2011-2012,22.0,1
62164,2011-2012,44.0,1
62177,2011-2012,51.0,-1
62179,2011-2012,55.0,1
62199,2011-2012,57.0,1
62202,2011-2012,36.0,1
62205,2011-2012,28.0,1
62208,2011-2012,38.0,1
62209,2011-2012,62.0,-1
62215,2011-2012,65.0,1
62223,2011-2012,54.0,1
62228,2011-2012,50.0,1
62229,2011-2012,31.0,1
62231,2011-2012,48.0,1
62236,2011-2012,61.0,1
62237,2011-2012,58.0,1
62251,2011-2012,51.0,1
62255,2011-2012,65.0,-1
62259,2011-2012,61.0,1
62265,2011-2012,52.0,-1
62269,2011-2012,29.0,1
62275,2011-2012,41.0,1
62277,2011-2012,55.0,-1
62280,2011-2012,54.0,-1
62284,2011-2012,64.0,1
62286,2011-2012,30.0,-1
62293,2011-2012,67.0,-1
62295,2011-2012,69.0,-1
62297,2011-2012,43.0,1
62307,2011-2012,61.0,1
62309,2011-2012,47.0,1
62312,2011-2012,63.0,1
62314,2011-2012,61.0,1
62320,2011-2012,64.0,1
62324,2011-2012,60.0,1
62325,2011-2012,43.0,-1
62326,2011-2012,69.0,1
62336,2011-2012,55.0,1
62340,2011-2012,44.0,1
